Unnamed: 0.1,Unnamed: 0,text,author,year,book,title,source,confiance,nb_like,page,url,text_tok,nb_char,nb_lines,haiku,sonnet,vo,quote_react,all_search
,643," Discutant de la vie  
littéraire – les trembles  
jaunes. ",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,discutant de la vie litteraire les trembles jaunes,59,3,True,False,"“Talking about the literary  
life — the yellow  
aspens.”",,"discutant de la vie litteraire les trembles jaunes Discutant de la vie  
littéraire – les trembles  
jaunes. kerouaclivre des haikusnanNone"
,645,"Train à l’horizon –  
ma fenêtre  
tremble",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,train a l horizon ma fenetre tremble,42,3,True,False,"Train on the horizon —  
my window  
rattles",,"train a l horizon ma fenetre trembleTrain à l’horizon –  
ma fenêtre  
tremblekerouaclivre des haikusnanNone"
,637,"Mexique – Après les sombres  
marchés, l’éclat de  
San Juan Lethran",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,mexique apres les sombres marches l eclat de san juan lethran,68,3,True,False,"Mexico — After the dim  
markets, bright  
San Juan Lethran",,"mexique apres les sombres marches l eclat de san juan lethranMexique – Après les sombres  
marchés, l’éclat de  
San Juan Lethrankerouaclivre des haikusnanNone"
,638,"Pré du matin –  
Attirant mon regard,  
Une mauvaise herbe",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,pre du matin attirant mon regard une mauvaise herbe,58,3,True,False,"Morning meadow —  
Catching my eye,  
One weed",,"pre du matin attirant mon regard une mauvaise herbePré du matin –  
Attirant mon regard,  
Une mauvaise herbekerouaclivre des haikusnanNone"
,640,"Ai mangé un hamburger  
Coney Island  
À Vancouver Washington",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,ai mange un hamburger coney island a vancouver washington,61,3,True,False,"Ate a Coney island  
hamburger  
In Vancouver Washington",,"ai mange un hamburger coney island a vancouver washingtonAi mangé un hamburger  
Coney Island  
À Vancouver Washingtonkerouaclivre des haikusnanNone"
,648,"Nuit d’automne –  
les garçons  
jouent au haïku",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,nuit d automne les garcons jouent au haiku,48,3,True,False,"Autumn nite —  
the boys  
playing haiku",,"nuit d automne les garcons jouent au haikuNuit d’automne –  
les garçons  
jouent au haïkukerouaclivre des haikusnanNone"
,593,"Moment paisible –  
éclairage bas, feu bas –  
Le ragoût mijote simplement",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,moment paisible eclairage bas feu bas le ragout mijote simplement,74,3,True,False,"A quiet moment —  
low lamp, low logs —  
Just cooking the stew",,"moment paisible eclairage bas feu bas le ragout mijote simplementMoment paisible –  
éclairage bas, feu bas –  
Le ragoût mijote simplementkerouaclivre des haikusnanNone"
,594,"Une patte sur le pain  
de savon,  
Le Geai bleu jette un coup d’œil",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,une patte sur le pain de savon le geai bleu jette un coup d oeil,68,3,True,False,"One foot on the bar  
of soap,  
The Bluejay peeking",,"une patte sur le pain de savon le geai bleu jette un coup d oeilUne patte sur le pain  
de savon,  
Le Geai bleu jette un coup d’œilkerouaclivre des haikusnanNone"
,595,"Je verse le café en silence  
dans l’après-midi,  
Comme c’est agréable !",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,je verse le cafe en silence dans l apres midi comme c est agreable,73,3,True,False,"Quietly pouring coffee  
in the afternoon,  
How pleasant !",,"je verse le cafe en silence dans l apres midi comme c est agreableJe verse le café en silence  
dans l’après-midi,  
Comme c’est agréable !kerouaclivre des haikusnanNone"
,597,"Quatre geais bleus  
dans l’arbre cet après-midi  
Se grattent de temps en temps",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,quatre geais bleus dans l arbre cet apres midi se grattent de temps en temps,80,3,True,False,"Four bluejays quiet  
in the afternoon tree,  
Occasionally scratching",,"quatre geais bleus dans l arbre cet apres midi se grattent de temps en tempsQuatre geais bleus  
dans l’arbre cet après-midi  
Se grattent de temps en tempskerouaclivre des haikusnanNone"
,575,"Fraîche journée ensoleillée d’automne,  
je vais tondre la pelouse  
une dernière fois",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,fraiche journee ensoleillee d automne je vais tondre la pelouse une derniere fois,86,3,True,False,"Cool sunny autumn day,  
I’ll mow the lawn  
one last time",,"fraiche journee ensoleillee d automne je vais tondre la pelouse une derniere foisFraîche journée ensoleillée d’automne,  
je vais tondre la pelouse  
une dernière foiskerouaclivre des haikusnanNone"
,576,"Une sorcière jaune mâche  
une cigarette,  
Ces feuilles d’automne",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,une sorciere jaune mache une cigarette ces feuilles d automne,66,3,True,False,"A yellow witch chewing  
a cigarette,  
Those Autumn leaves",,"une sorciere jaune mache une cigarette ces feuilles d automneUne sorcière jaune mâche  
une cigarette,  
Ces feuilles d’automnekerouaclivre des haikusnanNone"
,615,"La nouvelle lune  
est l’ongle de l’orteil  
De Dieu",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,la nouvelle lune est l ongle de l orteil de dieu,52,3,True,False,"The new moon  
is the toe nail  
Of God",,"la nouvelle lune est l ongle de l orteil de dieuLa nouvelle lune  
est l’ongle de l’orteil  
De Dieukerouaclivre des haikusnanNone"
,636,"Poils de nez dans la lune  
– J’ai froid  
Au cul",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,poils de nez dans la lune j ai froid au cul,49,3,True,False,"Nose hairs in the moon  
— My ass  
Is cold",,"poils de nez dans la lune j ai froid au culPoils de nez dans la lune  
– J’ai froid  
Au culkerouaclivre des haikusnanNone"
,619,"Cercle parfait autour  
de la lune  
Au centre du ciel",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,cercle parfait autour de la lune au centre du ciel,54,3,True,False,"Perfect circle round  
the moon  
In the center of the sky",,"cercle parfait autour de la lune au centre du cielCercle parfait autour  
de la lune  
Au centre du cielkerouaclivre des haikusnanNone"
,634,"Si humide qu’on ne peut  
craquer une allumette, c’est comme  
Vivre dans un réservoir",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,si humide qu on ne peut craquer une allumette c est comme vivre dans un reservoir,86,3,True,False,"So humid you cant  
light matches, like  
Living in a tank",,"si humide qu on ne peut craquer une allumette c est comme vivre dans un reservoirSi humide qu’on ne peut  
craquer une allumette, c’est comme  
Vivre dans un réservoirkerouaclivre des haikusnanNone"
,612,"Le blizzard vient de se lever  
tout ce pain éparpillé,  
Et seulement un oiseau",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,le blizzard vient de se lever tout ce pain eparpille et seulement un oiseau,80,3,True,False,"Blizzard’s just started  
all that bread scattered,  
And just one bird",,"le blizzard vient de se lever tout ce pain eparpille et seulement un oiseauLe blizzard vient de se lever  
tout ce pain éparpillé,  
Et seulement un oiseaukerouaclivre des haikusnanNone"
,622,"Un dodu flocon  
de neige  
Tombe tout seul",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,un dodu flocon de neige tombe tout seul,43,3,True,False,"A big fat flake  
of snow  
Falling all alone",,"un dodu flocon de neige tombe tout seulUn dodu flocon  
de neige  
Tombe tout seulkerouaclivre des haikusnanNone"
,613,"Les arbres, déjà  
penchés dans la calme  
Plaine d’Oklahoma",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,les arbres deja penches dans la calme plaine d oklahoma,60,3,True,False,"The trees, already  
bent in the windless  
Oklahoma plain",,"les arbres deja penches dans la calme plaine d oklahomaLes arbres, déjà  
penchés dans la calme  
Plaine d’Oklahomakerouaclivre des haikusnanNone"
,614,"Sous le soleil du désert  
en Arizona,  
Un fourgon de queue jaune",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,sous le soleil du desert en arizona un fourgon de queue jaune,66,3,True,False,"In the desert sun  
in Arizona,  
A yellow railroad caboose",,"sous le soleil du desert en arizona un fourgon de queue jauneSous le soleil du désert  
en Arizona,  
Un fourgon de queue jaunekerouaclivre des haikusnanNone"
,617,"Petits morceaux de glace  
au clair de lune  
Dans la neige, par milliers",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,petits morceaux de glace au clair de lune dans la neige par milliers,73,3,True,False,"Little pieces of ice  
in the moonlight  
Snow, thousands of em",,"petits morceaux de glace au clair de lune dans la neige par milliersPetits morceaux de glace  
au clair de lune  
Dans la neige, par millierskerouaclivre des haikusnanNone"
,635,"Barley soup in Scotland  
in November —  
Misery everywhere",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,barley soup in scotland in november misery everywhere,59,3,True,False,"Soupe d’orge en Écosse  
en novembre –  
Misère partout",,"barley soup in scotland in november misery everywhereBarley soup in Scotland  
in November —  
Misery everywherekerouaclivre des haikusnanNone"
,618,"Le chat : un petit  
corps utilisé  
Par une petite personne",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,le chat un petit corps utilise par une petite personne,60,3,True,False,"The cat : a little  
body being used  
By a little person",,"le chat un petit corps utilise par une petite personneLe chat : un petit  
corps utilisé  
Par une petite personnekerouaclivre des haikusnanNone"
,639,"Pauvre dent torturée  
sous  
Le ciel bleu",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,pauvre dent torturee sous le ciel bleu,42,3,True,False,"Poor tortured teeth  
under  
The blue sky",,"pauvre dent torturee sous le ciel bleuPauvre dent torturée  
sous  
Le ciel bleukerouaclivre des haikusnanNone"
,641,"L’atelier de Change Su Chi,  
une ombre silencieuse  
À la fenêtre",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,l atelier de change su chi une ombre silencieuse a la fenetre,66,3,True,False,"Change Su Chi’s art  
studio, a silent  
Shade in the window",,"l atelier de change su chi une ombre silencieuse a la fenetreL’atelier de Change Su Chi,  
une ombre silencieuse  
À la fenêtrekerouaclivre des haikusnanNone"
,642,"Le soleil continue de  
se voiler – les cornes de brume  
ont retenti dans la baie",Kerouac,,Livre des haïkus,nan,pdf,5.0,0.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,le soleil continue de se voiler les cornes de brume ont retenti dans la baie,82,3,True,False,"The sun keeps getting  
dimmer — foghorns  
began to blow in the bay",,"le soleil continue de se voiler les cornes de brume ont retenti dans la baieLe soleil continue de  
se voiler – les cornes de brume  
ont retenti dans la baiekerouaclivre des haikusnanNone"
61.0,61,"Impose ta chance, serre ton bonheur et va vers ton risque. A te regarder, ils s'habitueront.",René Char,,,nan,babelio,,983.0,,https://www.babelio.com/dernierescitations.php?p=3&pageN=4,impose ta chance serre ton bonheur et va vers ton risque a te regarder ils s habitueront,92,1,False,True,nan,🔥🔥,"impose ta chance serre ton bonheur et va vers ton risque a te regarder ils s habituerontImpose ta chance, serre ton bonheur et va vers ton risque. A te regarder, ils s'habitueront.rene charnannan🔥🔥"
167.0,167,"Vent d'automne  
toujours elle voulait arracher  
les fleurs rouges.",Buson Yosa,,66 Haïku,nan,babelio,,650.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,vent d automne toujours elle voulait arracher les fleurs rouges,68,3,True,False,"Sous la brise d'automne  
ces fleurs rouges  
qu'elle aurait tant aimé arracher.",🦋🎶⛩️🦎🦋🔥꩜🌈,"vent d automne toujours elle voulait arracher les fleurs rougesVent d'automne  
toujours elle voulait arracher  
les fleurs rouges.buson yosa66 haikunan🦋🎶⛩️🦎🦋🔥꩜🌈"
4.0,4,"Neige qui tombait sur nous deux -   
Es-tu la même   
Cette année ?",Bashô Matsuo,,,nan,babelio,,486.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,neige qui tombait sur nous deux es tu la meme cette annee,67,3,True,False,nan,⛩️🎶🦋,"neige qui tombait sur nous deux es tu la meme cette anneeNeige qui tombait sur nous deux -   
Es-tu la même   
Cette année ?basho matsuonannan⛩️🎶🦋"
5.0,5,Il faut avoir une musique en soi pour faire danser le monde.,Friedrich Nietzsche,,,nan,babelio,,446.0,,https://www.babelio.com/auteur/Friedrich-Nietzsche/2132/citations?a=a&pageN=163,il faut avoir une musique en soi pour faire danser le monde,60,1,False,True,nan,🎶🦎,il faut avoir une musique en soi pour faire danser le mondeIl faut avoir une musique en soi pour faire danser le monde.friedrich nietzschenannan🎶🦎
124.0,124,"Avec l'amour maternel, la vie vous fait à l'aube une promesse qu'elle ne tient jamais.",Romain Gary,,La promesse de l'aube,nan,babelio,,438.0,,https://www.babelio.com/dernierescitations.php?p=3&pageN=17,avec l amour maternel la vie vous fait a l aube une promesse qu elle ne tient jamais,86,1,False,True,nan,🎶,"avec l amour maternel la vie vous fait a l aube une promesse qu elle ne tient jamaisAvec l'amour maternel, la vie vous fait à l'aube une promesse qu'elle ne tient jamais.romain garyla promesse de l aubenan🎶"
11.0,11,Il y a dans la vie de chacun un moment où il faut choisir de fuir ou de résister.,Charles Bukowski,,Contes de la folie ordinaire,nan,babelio,,357.0,,https://www.babelio.com/auteur/Charles-Bukowski/1958/citations?a=a&pageN=104,il y a dans la vie de chacun un moment ou il faut choisir de fuir ou de resister,81,1,False,False,nan,🎶,il y a dans la vie de chacun un moment ou il faut choisir de fuir ou de resisterIl y a dans la vie de chacun un moment où il faut choisir de fuir ou de résister.charles bukowskicontes de la folie ordinairenan🎶
12.0,12,Find what you love and let it kill you.,Charles Bukowski,,,nan,babelio,,338.0,,https://www.babelio.com/auteur/Charles-Bukowski/1958/citations?a=a&pageN=104,find what you love and let it kill you,39,1,False,False,nan,🎶,find what you love and let it kill youFind what you love and let it kill you.charles bukowskinannan🎶
16.0,16,"Soir d'automne   
Il est un bonheur aussi   
Dans la solitude.",Buson Yosa,,,nan,babelio,,333.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,soir d automne il est un bonheur aussi dans la solitude,62,3,True,False,nan,🦋⛩️,"soir d automne il est un bonheur aussi dans la solitudeSoir d'automne   
Il est un bonheur aussi   
Dans la solitude.buson yosanannan🦋⛩️"
,481,"Le chef Crazy Horse  
regarde le nord en pleurant  
Premières rafales de neige",Kerouac,,Livre des haïkus,nan,pdf,5.0,300.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,le chef crazy horse regarde le nord en pleurant premieres rafales de neige,78,3,True,False,"Chief Crazy Horse  
looks tearfully north  
The first snow flurries",🔥🎶🦎,"le chef crazy horse regarde le nord en pleurant premieres rafales de neigeLe chef Crazy Horse  
regarde le nord en pleurant  
Premières rafales de neigekerouaclivre des haikusnan🔥🎶🦎"
,403,"
Écoutant les oiseaux utiliser  
différentes voix,  
je perds ma perspective de l’histoire",Kerouac,,Livre des haïkus,nan,pdf,5.0,300.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,ecoutant les oiseaux utiliser differentes voix je perds ma perspective de l histoire,90,4,False,False,"Listening to birds using  
different voices, losing  
My perspective of History  
",🎶⛩️,"ecoutant les oiseaux utiliser differentes voix je perds ma perspective de l histoire
Écoutant les oiseaux utiliser  
différentes voix,  
je perds ma perspective de l’histoirekerouaclivre des haikusnan🎶⛩️"
1.0,1,"Je fais souvent ce rêve étrange et pénétrant    
D'une femme inconnue, et que j'aime, et qui m'aime,    
Et qui n'est, chaque fois, ni tout à fait la même    
Ni tout à fait une autre, et m'aime et me comprend.    
Car elle me comprend, et mon coeur, transparent    
Pour elle seule, hélas ! cesse d'être un problème    
Pour elle seule, et les moiteurs de mon front blême,    
Elle seule les sait rafraîchir, en pleurant.    
Est-elle brune, blonde ou rousse ?  Je l'ignore.    
Son nom ? Je me souviens qu'il est doux et sonore    
Comme ceux des aimés que la Vie exila.    
Son regard est pareil au regard des statues,    
Et, pour sa voix, lointaine, et calme, et grave, elle a    
L'inflexion des voix chères qui se sont tues.",Paul Verlaine,,Poèmes saturniens,Mon rêve familier,babelio,,244.0,,https://www.babelio.com/auteur/Paul-Verlaine/6210/citations?a=a&pageN=48,je fais souvent ce reve etrange et penetrant d une femme inconnue et que j aime et qui m aime et qui n est chaque fois ni tout a fait la meme ni tout a fait une autre et m aime et me comprend car elle me comprend et mon coeur transparent pour elle seule helas cesse d etre un probleme pour elle seule et les moiteurs de mon front bleme elle seule les sait rafraichir en pleurant est elle brune blonde ou rousse je l ignore son nom je me souviens qu il est doux et sonore comme ceux des aimes que la vie exila son regard est pareil au regard des statues et pour sa voix lointaine et calme et grave elle a l inflexion des voix cheres qui se sont tues,727,15,False,True,nan,🌈,"je fais souvent ce reve etrange et penetrant d une femme inconnue et que j aime et qui m aime et qui n est chaque fois ni tout a fait la meme ni tout a fait une autre et m aime et me comprend car elle me comprend et mon coeur transparent pour elle seule helas cesse d etre un probleme pour elle seule et les moiteurs de mon front bleme elle seule les sait rafraichir en pleurant est elle brune blonde ou rousse je l ignore son nom je me souviens qu il est doux et sonore comme ceux des aimes que la vie exila son regard est pareil au regard des statues et pour sa voix lointaine et calme et grave elle a l inflexion des voix cheres qui se sont tuesJe fais souvent ce rêve étrange et pénétrant    
D'une femme inconnue, et que j'aime, et qui m'aime,    
Et qui n'est, chaque fois, ni tout à fait la même    
Ni tout à fait une autre, et m'aime et me comprend.    
Car elle me comprend, et mon coeur, transparent    
Pour elle seule, hélas ! cesse d'être un problème    
Pour elle seule, et les moiteurs de mon front blême,    
Elle seule les sait rafraîchir, en pleurant.    
Est-elle brune, blonde ou rousse ?  Je l'ignore.    
Son nom ? Je me souviens qu'il est doux et sonore    
Comme ceux des aimés que la Vie exila.    
Son regard est pareil au regard des statues,    
Et, pour sa voix, lointaine, et calme, et grave, elle a    
L'inflexion des voix chères qui se sont tues.paul verlainepoemes saturniensmon reve familier🌈"
6.0,6,"Mouillé de rosée   
Matinale je vais   
Par où je veux.",Shoichi Taneda,,,nan,babelio,,244.0,,https://www.babelio.com/auteur/Shoichi-Taneda/191893/citations?a=a&pageN=7,mouille de rosee matinale je vais par ou je veux,55,3,True,False,nan,🦎🦋,"mouille de rosee matinale je vais par ou je veuxMouillé de rosée   
Matinale je vais   
Par où je veux.shoichi tanedanannan🦎🦋"
10.0,10,La dépression est la récompense que nous obtenons de notre conformité.,Marshall B. Rosenberg,,Les mots sont des fenêtres (ou bien ce sont des murs),nan,babelio,,230.0,,https://www.babelio.com/auteur/Marshall-B-Rosenberg/26325/citations?a=a&pageN=22,la depression est la recompense que nous obtenons de notre conformite,70,1,False,True,nan,🔥🐉,la depression est la recompense que nous obtenons de notre conformiteLa dépression est la récompense que nous obtenons de notre conformité.marshall b rosenbergles mots sont des fenetres ou bien ce sont des mursnan🔥🐉
2.0,2,"Je ne méprise pas les croyants, je ne les trouve ni ridicules ni pitoyable, mais je désespère qu'ils préfèrent les fictions apaisantes des enfants aux certitudes cruelles des adultes.",Michel Onfray,,Traité d'athéologie,nan,babelio,,230.0,,https://www.babelio.com/auteur/Michel-Onfray/6578/citations?a=a&pageN=121,je ne meprise pas les croyants je ne les trouve ni ridicules ni pitoyable mais je desespere qu ils preferent les fictions apaisantes des enfants aux certitudes cruelles des adultes,183,1,False,True,nan,🍄,"je ne meprise pas les croyants je ne les trouve ni ridicules ni pitoyable mais je desespere qu ils preferent les fictions apaisantes des enfants aux certitudes cruelles des adultesJe ne méprise pas les croyants, je ne les trouve ni ridicules ni pitoyable, mais je désespère qu'ils préfèrent les fictions apaisantes des enfants aux certitudes cruelles des adultes.michel onfraytraite d atheologienan🍄"
0.0,0,Un message publicitaire nie la vie parce qu'il dégrade les désirs en besoins.,Alain Damasio,,La zone du dehors,nan,babelio,,228.0,,https://www.babelio.com/auteur/Alain-Damasio/5151/citations?a=a&pageN=85,un message publicitaire nie la vie parce qu il degrade les desirs en besoins,77,1,False,False,nan,🦎,un message publicitaire nie la vie parce qu il degrade les desirs en besoinsUn message publicitaire nie la vie parce qu'il dégrade les désirs en besoins.alain damasiola zone du dehorsnan🦎
166.0,166,  Il faut avoir du chaos en soi pour enfanter une étoile qui danse . .,Friedrich Nietzsche,,Par-delà le bien et le mal,nan,babelio,,228.0,,https://www.babelio.com/auteur/Friedrich-Nietzsche/2132/citations?a=a&pageN=163,il faut avoir du chaos en soi pour enfanter une etoile qui danse,70,1,False,True,nan,🎶🦋,il faut avoir du chaos en soi pour enfanter une etoile qui danse  Il faut avoir du chaos en soi pour enfanter une étoile qui danse . .friedrich nietzschepar dela le bien et le malnan🎶🦋
26.0,26,Certains ne deviennent jamais fous... Leurs vies doivent être bien ennuyeuses.,Charles Bukowski,,Women,nan,babelio,,225.0,,https://www.babelio.com/auteur/Charles-Bukowski/1958/citations?a=a&pageN=104,certains ne deviennent jamais fous leurs vies doivent etre bien ennuyeuses,78,1,False,False,nan,🎶,certains ne deviennent jamais fous leurs vies doivent etre bien ennuyeusesCertains ne deviennent jamais fous... Leurs vies doivent être bien ennuyeuses.charles bukowskiwomennan🎶
0.0,0,"De temps en temps   
Les nuages nous reposent   
De tant regarder la lune.",Bashô Matsuo,,L'intégrale des haïkus : Edition bilingue français-japonais,nan,babelio,,223.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,de temps en temps les nuages nous reposent de tant regarder la lune,74,3,True,False,nan,🦋,"de temps en temps les nuages nous reposent de tant regarder la luneDe temps en temps   
Les nuages nous reposent   
De tant regarder la lune.basho matsuol integrale des haikus edition bilingue francais japonaisnan🦋"
1.0,1,"Sans savoir pourquoi  
J'aime ce monde  
Où nous venons pour mourir.",Natsume Soseki,,,nan,babelio,,220.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,sans savoir pourquoi j aime ce monde ou nous venons pour mourir,68,3,True,False,nan,🦋,"sans savoir pourquoi j aime ce monde ou nous venons pour mourirSans savoir pourquoi  
J'aime ce monde  
Où nous venons pour mourir.natsume sosekinannan🦋"
86.0,86,"Être là,  
  tout simplement,  
  au milieu de la neige qui tombe.", Issa,,,nan,babelio,,212.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,etre la tout simplement au milieu de la neige qui tombe,66,3,True,False,nan,🦋🎶,"etre la tout simplement au milieu de la neige qui tombeÊtre là,  
  tout simplement,  
  au milieu de la neige qui tombe.issanannan🦋🎶"
3243.0,3243,"L'intelligence n'est pas affaire de diplômes. Elle peut aller avec mais ce n'est pas son élément premier. L'intelligence est la force, solitaire, d'extraire du chaos de sa propre vie la poignée de lumière suffisante pour éclairer plus loin que soi - vers l'autre là bas, comme nous égaré dans le noir.",Christian Bobin,,L'inespérée,nan,babelio,,203.0,,https://www.babelio.com/auteur/Christian-Bobin/2713/citations?a=a&pageN=331,l intelligence n est pas affaire de diplomes elle peut aller avec mais ce n est pas son element premier l intelligence est la force solitaire d extraire du chaos de sa propre vie la poignee de lumiere suffisante pour eclairer plus loin que soi vers l autre la bas comme nous egare dans le noir,301,1,False,False,nan,🦋🎶🔥🌈,"l intelligence n est pas affaire de diplomes elle peut aller avec mais ce n est pas son element premier l intelligence est la force solitaire d extraire du chaos de sa propre vie la poignee de lumiere suffisante pour eclairer plus loin que soi vers l autre la bas comme nous egare dans le noirL'intelligence n'est pas affaire de diplômes. Elle peut aller avec mais ce n'est pas son élément premier. L'intelligence est la force, solitaire, d'extraire du chaos de sa propre vie la poignée de lumière suffisante pour éclairer plus loin que soi - vers l'autre là bas, comme nous égaré dans le noir.christian bobinl inespereenan🦋🎶🔥🌈"
6.0,6,"Matin du premier jour -  
Dans le poêle  
Quelques braises de l'an passé.","Katô Gyôdai,",,,nan,eternels-eclairs,,200.0,,https://www.eternels-eclairs.fr/haikus-japonais.php,matin du premier jour dans le poele quelques braises de l an passe,119,3,True,True,nan,⛩️,"matin du premier jour dans le poele quelques braises de l an passeMatin du premier jour -  
Dans le poêle  
Quelques braises de l'an passé.kato gyodainannan⛩️"
2.0,2,"Les sanglots longs    
Des violons    
De l'automne    
Blessent mon coeur    
D'une langueur    
Monotone.    
Tout suffocant    
Et blême, quand    
Sonne l'heure,    
Je me souviens    
Des jours anciens    
Et je pleure    
Et je m'en vais    
Au vent mauvais    
Qui m'emporte    
Deçà, delà,    
Pareil à la    
Feuille morte.",Paul Verlaine,,,Chanson d'automne,babelio,,197.0,,https://www.babelio.com/auteur/Paul-Verlaine/6210/citations?a=a&pageN=48,les sanglots longs des violons de l automne blessent mon coeur d une langueur monotone tout suffocant et bleme quand sonne l heure je me souviens des jours anciens et je pleure et je m en vais au vent mauvais qui m emporte deca dela pareil a la feuille morte,378,20,False,True,nan,🌈,"les sanglots longs des violons de l automne blessent mon coeur d une langueur monotone tout suffocant et bleme quand sonne l heure je me souviens des jours anciens et je pleure et je m en vais au vent mauvais qui m emporte deca dela pareil a la feuille morteLes sanglots longs    
Des violons    
De l'automne    
Blessent mon coeur    
D'une langueur    
Monotone.    
Tout suffocant    
Et blême, quand    
Sonne l'heure,    
Je me souviens    
Des jours anciens    
Et je pleure    
Et je m'en vais    
Au vent mauvais    
Qui m'emporte    
Deçà, delà,    
Pareil à la    
Feuille morte.paul verlainenanchanson d automne🌈"
